PariticipantID,SessionIndex,SessionStart,SessionEnd,PracticeStart,PracticeEnd,MainStart,MainEnd,QuestionStart,QuestionEnd,TrialStatus,TrialIndex,TrialStart,TrialVisualizationStart,TrialVisualizationEnd,TrialAnswerStart,TrialAnswerEnd,TrialFeedbackStart,TrialEnd,TrialAnswer,TrialIntAccuracy,TrialSolution,TrialDataset,FactorStereo,FactorMotion,FactorPerspective,FactorShading,Dim,Step,BinIndex,BinLower,BinUpper,File
P11,3,1552407772974,1552408196943,1552407772974,1552407928045,1552407930606,1552408196943,1552408198339,1552408340084,main,18,1552408123557,1552408124558,1552408140475,1552408141476,1552408146251,-999,1552408146302,71,73,0.739,babi-q1,no,yes,yes,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0081-f0-1k-l-2-tsne.txt
P11,3,1552407772974,1552408196943,1552407772974,1552407928045,1552407930606,1552408196943,1552408198339,1552408340084,main,19,1552408146302,1552408147303,1552408150827,1552408151828,1552408156883,-999,1552408156934,52,50,0.507,babi-q1,no,yes,yes,flat,3,6.66667,0,38.5,73.5,babi-q1-e0043-f0-1k-l-2-tsne.txt
P11,3,1552407772974,1552408196943,1552407772974,1552407928045,1552407930606,1552408196943,1552408198339,1552408340084,main,20,1552408156934,1552408157935,1552408160452,1552408161453,1552408163682,-999,1552408163733,86,88,0.883,babi-q1,no,yes,yes,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0151-f0-1k-l-2-tsne.txt
P11,3,1552407772974,1552408196943,1552407772974,1552407928045,1552407930606,1552408196943,1552408198339,1552408340084,main,21,1552408163733,1552408164734,1552408168780,1552408169781,1552408171922,-999,1552408171973,73,73,0.739,babi-q1,no,yes,yes,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0077-f0-1k-l-2-tsne.txt
P11,3,1552407772974,1552408196943,1552407772974,1552407928045,1552407930606,1552408196943,1552408198339,1552408340084,main,22,1552408171973,1552408172974,1552408177987,1552408178988,1552408182395,-999,1552408182446,78,82,0.824,babi-q1,no,yes,yes,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0100-f0-1k-l-2-tsne.txt
P11,3,1552407772974,1552408196943,1552407772974,1552407928045,1552407930606,1552408196943,1552408198339,1552408340084,main,23,1552408182446,1552408183447,1552408189243,1552408190244,1552408196892,-999,1552408196943,46,53,0.531,babi-q1,no,yes,yes,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0022-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,practice,0,1552410415650,1552410416651,1552410439032,1552410440033,1552410451527,1552410451527,1552410453307,64,75,0.753,babi-q1,no,yes,no,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0085-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,practice,1,1552410453307,1552410454308,1552410464056,1552410465057,1552410472744,1552410472744,1552410474475,80,81,0.813,babi-q1,no,yes,no,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0098-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,practice,2,1552410474475,1552410475476,1552410491153,1552410492154,1552410499216,1552410499216,1552410501179,76,76,0.762,babi-q1,no,yes,no,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0086-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,practice,3,1552410501179,1552410502180,1552410510905,1552410511906,1552410523368,1552410523368,1552410524507,83,84,0.847,babi-q1,no,yes,yes,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0124-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,practice,4,1552410524507,1552410525508,1552410534809,1552410535810,1552410543760,1552410543760,1552410549682,86,89,0.896,babi-q1,no,yes,yes,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0173-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,practice,5,1552410549682,1552410550683,1552410557754,1552410558755,1552410561600,1552410561600,1552410563515,30,48,0.488,babi-q1,no,yes,yes,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0009-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,0,1552410571315,1552410572316,1552410581664,1552410582665,1552410591848,-999,1552410591899,86,88,0.881,babi-q1,no,yes,yes,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0158-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,1,1552410591899,1552410592900,1552410608833,1552410609834,1552410615712,-999,1552410615763,68,74,0.743,babi-q1,no,yes,yes,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0084-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,2,1552410615763,1552410616764,1552410627049,1552410628050,1552410632624,-999,1552410632675,52,51,0.512,babi-q1,no,yes,yes,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0030-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,3,1552410632675,1552410633676,1552410645192,1552410646193,1552410652272,-999,1552410652323,70,85,0.854,babi-q1,no,yes,yes,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0121-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,4,1552410652323,1552410653324,1552410665008,1552410666009,1552410673128,-999,1552410673179,38,49,0.497,babi-q1,no,yes,yes,flat,3,6.66667,0,38.5,73.5,babi-q1-e0048-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,5,1552410673179,1552410674180,1552410686793,1552410687794,1552410695313,-999,1552410695363,82,88,0.88,babi-q1,no,yes,yes,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0146-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,6,1552410695363,1552410696364,1552410705521,1552410706522,1552410713024,-999,1552410713075,62,73,0.739,babi-q1,no,yes,yes,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0077-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,7,1552410713075,1552410714076,1552410726609,1552410727610,1552410734440,-999,1552410734491,85,85,0.859,babi-q1,no,yes,yes,flat,3,6.66667,2,80.1667,86.8333,babi-q1-e0140-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,8,1552410734491,1552410735492,1552410753954,1552410754955,1552410765080,-999,1552410765131,50,52,0.522,babi-q1,no,yes,yes,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0024-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,9,1552410765131,1552410766132,1552410786738,1552410787739,1552410793464,-999,1552410793515,68,74,0.747,babi-q1,no,yes,yes,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0083-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,10,1552410793515,1552410794516,1552410813666,1552410814667,1552410824057,-999,1552410824108,72,85,0.857,babi-q1,no,yes,yes,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0135-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,11,1552410824108,1552410825109,1552410831066,1552410832067,1552410834096,-999,1552410834147,90,91,0.913,babi-q1,no,yes,yes,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0191-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,12,1552410834147,1552410835148,1552410863289,1552410864290,1552410873049,-999,1552410873100,75,76,0.764,babi-q1,no,yes,no,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0087-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,13,1552410873100,1552410874101,1552410891857,1552410892858,1552410895025,-999,1552410895076,80,85,0.856,babi-q1,no,yes,no,flat,3,6.66667,2,80.1667,86.8333,babi-q1-e0125-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,14,1552410895076,1552410896077,1552410913281,1552410914282,1552410918344,-999,1552410918395,39,49,0.491,babi-q1,no,yes,no,flat,3,6.66667,0,38.5,73.5,babi-q1-e0040-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,15,1552410918395,1552410919396,1552410931497,1552410932498,1552410936985,-999,1552410937036,93,91,0.911,babi-q1,no,yes,no,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0190-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,16,1552410937036,1552410938037,1552410950105,1552410951106,1552410953201,-999,1552410953252,90,88,0.888,babi-q1,no,yes,no,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0159-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,17,1552410953252,1552410954253,1552410966825,1552410967826,1552410970465,-999,1552410970517,82,76,0.767,babi-q1,no,yes,no,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0088-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,18,1552410970517,1552410971518,1552410989881,1552410990882,1552410995081,-999,1552410995132,78,85,0.854,babi-q1,no,yes,no,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0126-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,19,1552410995132,1552410996133,1552411029010,1552411030011,1552411036729,-999,1552411036780,40,65,0.658,babi-q1,no,yes,no,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0070-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,20,1552411036780,1552411037781,1552411080778,1552411081779,1552411086417,-999,1552411086468,78,84,0.844,babi-q1,no,yes,no,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0111-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,21,1552411086468,1552411087469,1552411103650,1552411104651,1552411109593,-999,1552411109644,60,73,0.739,babi-q1,no,yes,no,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0079-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,22,1552411109644,1552411110645,1552411151610,1552411152611,1552411157545,-999,1552411157597,38,52,0.526,babi-q1,no,yes,no,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0023-f0-1k-l-2-tsne.txt
P12,0,1552410408725,1552411173540,1552410408725,1552410563515,1552410564947,1552411173540,1552411176026,1552411357817,main,23,1552411157597,1552411158598,1552411169683,1552411170684,1552411173489,-999,1552411173540,85,90,0.904,babi-q1,no,yes,no,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0171-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,practice,0,1552411609942,1552411610969,1552411636401,1552411637402,1552411645909,1552411645909,1552411648325,47,72,0.726,babi-q1,yes,yes,yes,flat,3,6.66667,0,38.5,73.5,babi-q1-e0074-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,practice,1,1552411648325,1552411649341,1552411668021,1552411669022,1552411678139,1552411678139,1552411680222,74,73,0.739,babi-q1,yes,yes,yes,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0077-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,practice,2,1552411680222,1552411681239,1552411709481,1552411710482,1552411715589,1552411715589,1552411717817,92,84,0.841,babi-q1,yes,yes,yes,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0119-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,practice,3,1552411717817,1552411718834,1552411744288,1552411745301,1552411754883,1552411754883,1552411757189,38,53,0.53,babi-q1,yes,yes,no,flat,3,6.66667,0,38.5,73.5,babi-q1-e0063-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,practice,4,1552411757189,1552411758206,1552411781138,1552411782139,1552411788824,1552411788824,1552411790930,65,74,0.748,babi-q1,yes,yes,no,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0082-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,practice,5,1552411790930,1552411791946,1552411815624,1552411816635,1552411822087,1552411822087,1552411824326,80,82,0.82,babi-q1,yes,yes,no,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0108-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,0,1552411837665,1552411838681,1552411876464,1552411877465,1552411884922,-999,1552411884973,72,73,0.735,babi-q1,yes,yes,yes,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0076-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,1,1552411884973,1552411885994,1552411919356,1552411920357,1552411924854,-999,1552411924905,80,85,0.857,babi-q1,yes,yes,yes,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0123-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,2,1552411924905,1552411925921,1552411948555,1552411949566,1552411955695,-999,1552411955747,53,51,0.51,babi-q1,yes,yes,yes,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0057-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,3,1552411955747,1552411956763,1552411984539,1552411985550,1552411989936,-999,1552411989987,88,89,0.897,babi-q1,yes,yes,yes,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0155-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,4,1552411989987,1552411991004,1552412016359,1552412017370,1552412021123,-999,1552412021174,74,73,0.739,babi-q1,yes,yes,yes,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0081-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,5,1552412021174,1552412022191,1552412049711,1552412050712,1552412054137,-999,1552412054188,80,81,0.81,babi-q1,yes,yes,yes,flat,3,6.66667,2,80.1667,86.8333,babi-q1-e0096-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,6,1552412054188,1552412055209,1552412089960,1552412090961,1552412097933,-999,1552412097984,93,90,0.904,babi-q1,yes,yes,yes,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0169-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,7,1552412097984,1552412099002,1552412117781,1552412118782,1552412123900,-999,1552412123951,54,50,0.507,babi-q1,yes,yes,yes,flat,3,6.66667,0,38.5,73.5,babi-q1-e0058-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,8,1552412123951,1552412124968,1552412156364,1552412157365,1552412162945,-999,1552412162996,89,90,0.904,babi-q1,yes,yes,yes,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0171-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,9,1552412162996,1552412164018,1552412203855,1552412204866,1552412208870,-999,1552412208921,82,77,0.776,babi-q1,yes,yes,yes,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0089-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,10,1552412208921,1552412209942,1552412240583,1552412241584,1552412249446,-999,1552412249497,40,51,0.515,babi-q1,yes,yes,yes,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0062-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,11,1552412249497,1552412250514,1552412283731,1552412284732,1552412287874,-999,1552412287925,82,80,0.803,babi-q1,yes,yes,yes,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0095-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,12,1552412287925,1552412288941,1552412338763,1552412339764,1552412342223,-999,1552412342274,85,82,0.824,babi-q1,yes,yes,no,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0100-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,13,1552412342274,1552412343296,1552412394761,1552412395762,1552412402469,-999,1552412402520,47,43,0.439,babi-q1,yes,yes,no,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0006-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,14,1552412402520,1552412403536,1552412443595,1552412444596,1552412449899,-999,1552412449950,93,88,0.884,babi-q1,yes,yes,no,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0156-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,15,1552412449950,1552412450971,1552412488764,1552412489765,1552412498338,-999,1552412498389,79,75,0.753,babi-q1,yes,yes,no,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0085-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,16,1552412498389,1552412499405,1552412551659,1552412552660,1552412556341,-999,1552412556392,73,73,0.739,babi-q1,yes,yes,no,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0080-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,17,1552412556392,1552412557413,1552412594885,1552412595886,1552412605747,-999,1552412605798,45,50,0.508,babi-q1,yes,yes,no,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0016-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,18,1552412605798,1552412606814,1552412634024,1552412635034,1552412638294,-999,1552412638345,88,81,0.817,babi-q1,yes,yes,no,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0102-f0-1k-l-2-tsne.txt
P12,1,1552411516652,1552412878290,1552411516652,1552411824326,1552411833867,1552412878290,1552412890535,1552413203634,main,19,1552412638345,1552412639366,1552412662233,1552412663234,1552412665094,-999,1552412665145,90,89,0.893,babi-q1,yes,yes,no,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0157-f0-1k-l-2-tsne.txt
